,stop_id,stop_name,stop_lat,stop_lon,clust,Node,Eigenvector Centrality,Degree Centrality,Closeness Centrality,Betweenness Centrality
1938,147,Manuel Becerra,40.42859,-3.66914,1947,1947.0,0.011068395589691606,0.004371053909664886,0.12003731125750598,0.038327925152307714
1939,148,Doctor Esquerdo - Goya,40.42521,-3.66891,1610,1610.0,0.00792314998627086,0.0014570179698882952,0.11877704066916643,0.0
1940,149,Doctor Esquerdo - Goya,40.42485,-3.66851,1610,1610.0,0.00792314998627086,0.0014570179698882952,0.11877704066916643,0.0
1941,150,O'donnell,40.42198,-3.66919,1611,1611.0,0.02342854186786088,0.006313744536182613,0.1336492275736726,0.19548421728440382
1942,151,O'donnell,40.42272,-3.66871,1611,1611.0,0.02342854186786088,0.006313744536182613,0.1336492275736726,0.19548421728440382
1943,152,Doctor Esquerdo - O Donnell,40.42139,-3.66951,1611,1611.0,0.02342854186786088,0.006313744536182613,0.1336492275736726,0.19548421728440382
1944,153,Metro O Donnell,40.42114,-3.66951,1611,1611.0,0.02342854186786088,0.006313744536182613,0.1336492275736726,0.19548421728440382
1945,154,O Donnell - Maiquez,40.42156,-3.67311,1464,1464.0,0.005412179017399791,0.0009713453132588635,0.11796046977943282,0.0
1946,155,O Donnell - Maiquez,40.42129,-3.67313,1464,1464.0,0.005412179017399791,0.0009713453132588635,0.11796046977943282,0.0
1947,156,O Donnell - Narváez,40.42172,-3.67639,1465,1465.0,0.008309209915457968,0.0024283632831471587,0.11832653295787599,0.0022917182095300546
1948,157,O Donnell - Narváez,40.42147,-3.67646,1465,1465.0,0.008309209915457968,0.0024283632831471587,0.11832653295787599,0.0022917182095300546
1949,158,O Donnell - Retiro,40.42172,-3.68041,1470,1470.0,0.006227680703352786,0.003399708596406022,0.11340603657193214,0.0022276096313796397
1950,159,O Donnell - Retiro,40.42144,-3.68074,1470,1470.0,0.006227680703352786,0.003399708596406022,0.11340603657193214,0.0022276096313796397
1951,161,Puerta De Alcalá,40.42064,-3.68919,1458,1458.0,0.006609915434506091,0.003399708596406022,0.1214462663678188,0.006036702402493116
1952,162,Puerta De Alcalá - Retiro,40.41965,-3.68826,1458,1458.0,0.006609915434506091,0.003399708596406022,0.1214462663678188,0.006036702402493116
1953,163,Puerta De Alcalá,40.42053,-3.68851,1458,1458.0,0.006609915434506091,0.003399708596406022,0.1214462663678188,0.006036702402493116
1954,164,Círculo De Bellas Artes,40.41891,-3.69715,1832,1832.0,0.023397046922995577,0.005342399222923749,0.13758770464416972,0.17261941379636603
1955,168,Santo Domingo,40.42154,-3.70761,1841,1841.0,0.0008268981938355632,0.0014570179698882952,0.11326878644515348,0.02296286189865101
1956,169,Santo Domingo,40.42109,-3.70746,1841,1841.0,0.0008268981938355632,0.0014570179698882952,0.11326878644515348,0.02296286189865101
1957,170,Gran Vía - Plaza De España,40.42295,-3.7097,1853,1853.0,0.0002265787838964127,0.003399708596406022,0.10586662553344645,0.019011477255092814
1958,171,Gran Vía - Plaza De España,40.423,-3.71052,1853,1853.0,0.0002265787838964127,0.003399708596406022,0.10586662553344645,0.019011477255092814
1959,172,Ventura Rodríguez,40.42595,-3.71266,1846,1846.0,4.1997245807499814e-05,0.0014570179698882952,0.09727865444580931,0.00780345801280468
1960,173,Ventura Rodríguez,40.42602,-3.71313,1846,1846.0,4.1997245807499814e-05,0.0014570179698882952,0.09727865444580931,0.00780345801280468
1961,174,Alcalá - Retiro,40.42048,-3.68579,1457,1457.0,0.002191048178570817,0.0009713453132588635,0.10886116104472877,0.0
1962,175,Mártires De Alcalá,40.42776,-3.71359,1847,1847.0,9.895251454703857e-06,0.0014570179698882952,0.0916659246727807,0.0073338126291931085
1963,177,Blasco De Garay - Centro Mayores,40.43396,-3.71147,1101,1101.0,3.7253643870307167e-07,0.0009713453132588635,0.07804859558015238,0.0005976103776054011
1964,180,Vallehermoso - Islas Filipinas,40.44047,-3.70803,1111,1111.0,6.783499404959574e-05,0.001942690626517727,0.09176397183349674,0.004871909161819808
1965,181,Estadio Vallehermoso,40.44254,-3.70998,1110,1110.0,1.911009671279293e-05,0.0009713453132588635,0.08459673774600436,7.79637626711775e-05
1966,182,Melquíades Álvarez,40.44139,-3.71238,1106,1106.0,4.432461499754719e-05,0.0029140359397765905,0.09199767660068808,0.004801955914497928
1967,183,General Ampudia,40.44238,-3.71503,1108,1108.0,8.951816558150606e-06,0.0009713453132588635,0.0842574784138806,6.532518699280922e-05
1968,184,Avenida Del Valle,40.4436,-3.71508,1109,1109.0,8.212829095654565e-06,0.0009713453132588635,0.08334345274235985,1.4329497951851364e-05
1969,185,Metro Guzmán El Bueno,40.44581,-3.71421,1808,1808.0,3.9249645455587215e-05,0.0024283632831471587,0.09090909090909091,0.012748996447938093
1970,186,Reina Victoria,40.44587,-3.71241,1808,1808.0,3.9249645455587215e-05,0.0024283632831471587,0.09090909090909091,0.012748996447938093
1971,187,Guzmán El Bueno - San Francisco De Sales,40.44292,-3.71265,1106,1106.0,4.432461499754719e-05,0.0029140359397765905,0.09199767660068808,0.004801955914497928
1972,188,Melquíades Álvarez,40.44159,-3.71282,1106,1106.0,4.432461499754719e-05,0.0029140359397765905,0.09199767660068808,0.004801955914497928
